ID	symbol	chr	start	end	type
ENSG00000163064	EN1	chr2	119600001	119640000	protein_coding
ENSG00000019169	MARCO	chr2	119680001	119720000	protein_coding
ENSG00000259094	RP11-77A13.1	chr2	119680001	119720000	antisense
ENSG00000144119	C1QL2	chr2	119880001	119920000	protein_coding
ENSG00000265326	Metazoa_SRP	chr2	119920001	119960000	misc_RNA
ENSG00000115107	STEAP3	chr2	119960001	120000000	protein_coding
ENSG00000229867	STEAP3-AS1	chr2	120000001	120040000	antisense
ENSG00000186132	C2orf76	chr2	120120001	120160000	protein_coding
ENSG00000155368	DBI	chr2	120120001	120160000	protein_coding
ENSG00000171227	TMEM37	chr2	120160001	120200000	protein_coding
ENSG00000080293	SCTR	chr2	120280001	120320000	protein_coding
ENSG00000231013	AC013275.2	chr2	120200001	120240000	antisense
ENSG00000265553	AC013275.1	chr2	120320001	120360000	miRNA
ENSG00000144120	TMEM177	chr2	120400001	120440000	protein_coding
ENSG00000229326	AC069154.4	chr2	120440001	120480000	processed_pseudogene
ENSG00000088179	PTPN4	chr2	120480001	120520000	protein_coding
ENSG00000269874	snoU13	chr2	120640001	120680000	snoRNA
ENSG00000233741	AC016691.2	chr2	120720001	120760000	processed_pseudogene
ENSG00000115109	EPB41L5	chr2	120760001	120800000	protein_coding
ENSG00000224789	AC012363.4	chr2	120960001	121000000	antisense
ENSG00000262537	Y_RNA	chr2	120920001	120960000	misc_RNA
ENSG00000236878	AC012363.7	chr2	120960001	121000000	processed_pseudogene
ENSG00000227788	AC012363.8	chr2	120960001	121000000	processed_pseudogene
ENSG00000233286	MTND3P10	chr2	120960001	121000000	processed_pseudogene
ENSG00000243104	AC012363.10	chr2	120960001	121000000	processed_pseudogene
ENSG00000234065	MTND4P26	chr2	120960001	121000000	processed_pseudogene
ENSG00000223549	MTND5P28	chr2	120960001	121000000	processed_pseudogene
ENSG00000226479	TMEM185B	chr2	120960001	121000000	protein_coding
ENSG00000144118	RALB	chr2	120960001	121000000	protein_coding
ENSG00000235840	AC012363.13	chr2	121040001	121080000	lincRNA
ENSG00000163083	INHBB	chr2	121080001	121120000	protein_coding
ENSG00000237614	AC073257.2	chr2	121280001	121320000	lincRNA
ENSG00000232140	AC073257.1	chr2	121280001	121320000	lincRNA
ENSG00000262537	Y_RNA	chr2	121400001	121440000	misc_RNA
ENSG00000229774	AC018866.1	chr2	121440001	121480000	lincRNA
ENSG00000074047	GLI2	chr2	121480001	121520000	protein_coding
ENSG00000221321	AC016764.1	chr2	121760001	121800000	miRNA
ENSG00000262537	Y_RNA	chr2	121760001	121800000	misc_RNA
ENSG00000234455	AC067960.1	chr2	121840001	121880000	lincRNA
ENSG00000236145	AC079988.3	chr2	121920001	121960000	lincRNA
ENSG00000115112	TFCP2L1	chr2	122040001	122080000	protein_coding
ENSG00000232723	AC013399.3	chr2	122040001	122080000	processed_pseudogene
ENSG00000074054	CLASP1	chr2	122400001	122440000	retained_intron
ENSG00000265451	RP11-204L24.2	chr2	122280001	122320000	antisense
ENSG00000264229	RNU4ATAC	chr2	122280001	122320000	snRNA
ENSG00000264229	RNU4ATAC	chr2	122280001	122320000	snRNA
ENSG00000262537	Y_RNA	chr2	122360001	122400000	misc_RNA
ENSG00000269874	snoU13	chr2	122440001	122480000	snoRNA
ENSG00000211460	TSN	chr2	122480001	122520000	protein_coding
ENSG00000224655	AC018737.3	chr2	122520001	122560000	lincRNA
ENSG00000237856	AC062020.2	chr2	123800001	123840000	lincRNA
ENSG00000232740	AC062020.1	chr2	123800001	123840000	lincRNA
ENSG00000226708	AC073409.1	chr2	124200001	124240000	lincRNA
ENSG00000221689	AC092646.3	chr2	124400001	124440000	miRNA
ENSG00000235640	AC092646.1	chr2	124440001	124480000	processed_pseudogene
ENSG00000227738	AC092646.2	chr2	124480001	124520000	processed_pseudogene
ENSG00000271814	7SK	chr2	124600001	124640000	misc_RNA
ENSG00000228400	AC079154.1	chr2	124760001	124800000	antisense
ENSG00000155052	CNTNAP5	chr2	124760001	124800000	protein_coding
ENSG00000238046	MTND5P22	chr2	125400001	125440000	processed_pseudogene
ENSG00000263128	U6	chr2	125720001	125760000	snRNA
ENSG00000252849	snosnR60_Z15	chr2	125880001	125920000	snoRNA
ENSG00000235491	AC097499.1	chr2	126440001	126480000	lincRNA
ENSG00000224410	AC097499.2	chr2	126560001	126600000	processed_pseudogene
ENSG00000226813	AC114813.1	chr2	126840001	126880000	lincRNA
ENSG00000235774	AC023347.1	chr2	127040001	127080000	lincRNA
ENSG00000236655	AC023347.2	chr2	127040001	127080000	processed_pseudogene
ENSG00000213236	YWHAZP2	chr2	127280001	127320000	processed_pseudogene
ENSG00000136732	GYPC	chr2	127400001	127440000	protein_coding
ENSG00000235128	AC013474.4	chr2	127400001	127440000	processed_pseudogene
ENSG00000263128	U6	chr2	127440001	127480000	snRNA
ENSG00000237524	AC114783.1	chr2	127640001	127680000	protein_coding
ENSG00000262276	U7	chr2	127760001	127800000	snRNA
ENSG00000260634	RP11-521O16.1	chr2	127760001	127800000	lincRNA
ENSG00000260163	RP11-521O16.2	chr2	127760001	127800000	lincRNA
ENSG00000136717	BIN1	chr2	127840001	127880000	protein_coding
ENSG00000186684	CYP27C1	chr2	127960001	128000000	protein_coding
ENSG00000226789	AC110926.4	chr2	128000001	128040000	processed_pseudogene
ENSG00000163161	ERCC3	chr2	128040001	128080000	protein_coding
ENSG00000169967	MAP3K2	chr2	128120001	128160000	protein_coding
ENSG00000263128	U6	chr2	128040001	128080000	snRNA
ENSG00000236682	AC068282.3	chr2	128120001	128160000	lincRNA
ENSG00000115718	PROC	chr2	128160001	128200000	protein_coding
ENSG00000264075	MIR4783	chr2	128160001	128200000	miRNA
ENSG00000163166	IWS1	chr2	128280001	128320000	protein_coding
ENSG00000231731	AC010976.2	chr2	128200001	128240000	antisense
ENSG00000262704	U4	chr2	128200001	128240000	snRNA
ENSG00000169994	MYO7B	chr2	128280001	128320000	protein_coding
ENSG00000072163	LIMS2	chr2	128400001	128440000	protein_coding
ENSG00000144230	GPR17	chr2	128400001	128440000	protein_coding
ENSG00000136709	WDR33	chr2	128560001	128600000	protein_coding
ENSG00000173349	SFT2D3	chr2	128440001	128480000	protein_coding
ENSG00000201470	RNY4P7	chr2	128520001	128560000	misc_RNA
ENSG00000262537	Y_RNA	chr2	128560001	128600000	misc_RNA
ENSG00000263128	U6	chr2	128600001	128640000	snRNA
ENSG00000144231	POLR2D	chr2	128600001	128640000	protein_coding
ENSG00000244563	AC006011.4	chr2	128600001	128640000	processed_pseudogene
ENSG00000144233	AMMECR1L	chr2	128640001	128680000	protein_coding
ENSG00000204399	AC012306.2	chr2	128680001	128720000	processed_pseudogene
ENSG00000136715	SAP130	chr2	128760001	128800000	protein_coding
ENSG00000234044	AC108059.1	chr2	128800001	128840000	processed_pseudogene
ENSG00000262537	Y_RNA	chr2	128800001	128840000	misc_RNA
ENSG00000136731	UGGT1	chr2	128840001	128880000	protein_coding
ENSG00000265326	Metazoa_SRP	chr2	128840001	128880000	misc_RNA
ENSG00000229173	AC108059.4	chr2	128880001	128920000	processed_pseudogene
ENSG00000232101	AC108059.2	chr2	128880001	128920000	processed_pseudogene
ENSG00000229758	DYNLT3P2	chr2	128920001	128960000	processed_pseudogene
ENSG00000185631	AC017079.3	chr2	128960001	129000000	processed_pseudogene
ENSG00000238180	AC017079.4	chr2	128960001	129000000	processed_pseudogene
ENSG00000136720	HS6ST1	chr2	129040001	129080000	protein_coding
ENSG00000262537	Y_RNA	chr2	129080001	129120000	misc_RNA
ENSG00000227653	ISCA1P6	chr2	129240001	129280000	processed_pseudogene
ENSG00000237532	AC012451.1	chr2	129320001	129360000	lincRNA
ENSG00000238277	AC068483.1	chr2	129800001	129840000	lincRNA
ENSG00000204460	AC079586.1	chr2	130000001	130040000	lincRNA
ENSG00000269874	snoU13	chr2	130160001	130200000	snoRNA
ENSG00000233428	AC019050.1	chr2	130240001	130280000	processed_pseudogene
ENSG00000229536	AC079776.1	chr2	130600001	130640000	lincRNA
ENSG00000214100	AC079776.2	chr2	130680001	130720000	retained_intron
ENSG00000237574	AC079776.3	chr2	130680001	130720000	lincRNA
ENSG00000234559	AC079776.4	chr2	130680001	130720000	processed_pseudogene
ENSG00000222014	RAB6C	chr2	130720001	130760000	protein_coding
ENSG00000250207	AC079776.6	chr2	130720001	130760000	unprocessed_pseudogene
ENSG00000217289	AC018865.5	chr2	130720001	130760000	processed_pseudogene
ENSG00000231147	ARHGAP42P2	chr2	130760001	130800000	unprocessed_pseudogene
ENSG00000248313	CYP4F27P	chr2	130800001	130840000	unprocessed_pseudogene
ENSG00000196604	POTEF	chr2	130880001	130920000	protein_coding
ENSG00000228471	AC018865.11	chr2	130800001	130840000	processed_pseudogene
ENSG00000224087	AC018804.3	chr2	130840001	130880000	antisense
ENSG00000263128	U6	chr2	130840001	130880000	snRNA
ENSG00000152076	CCDC74B	chr2	130880001	130920000	protein_coding
ENSG00000136699	SMPD4	chr2	130920001	130960000	protein_coding
ENSG00000152082	MZT2B	chr2	130920001	130960000	protein_coding
ENSG00000265280	AC018804.1	chr2	130920001	130960000	miRNA
ENSG00000152086	TUBA3E	chr2	130920001	130960000	protein_coding
ENSG00000227632	AC018804.6	chr2	130920001	130960000	unprocessed_pseudogene
ENSG00000230756	RHOQP3	chr2	130960001	131000000	processed_pseudogene
ENSG00000213225	AC018804.7	chr2	130960001	131000000	transcribed_processed_pseudogene
ENSG00000234398	AC134915.1	chr2	131000001	131040000	unprocessed_pseudogene
ENSG00000237722	MTND1P29	chr2	131000001	131040000	unprocessed_pseudogene
ENSG00000231954	MTND2P22	chr2	131000001	131040000	unprocessed_pseudogene
ENSG00000236211	AC068137.5	chr2	131000001	131040000	unprocessed_pseudogene
ENSG00000230496	AC068137.6	chr2	131000001	131040000	unprocessed_pseudogene
ENSG00000249997	AC068137.8	chr2	131000001	131040000	unprocessed_pseudogene
ENSG00000230548	MTND4P27	chr2	131000001	131040000	unprocessed_pseudogene
ENSG00000234934	MTND5P29	chr2	131000001	131040000	unprocessed_pseudogene
ENSG00000248136	MTND6P8	chr2	131040001	131080000	unprocessed_pseudogene
ENSG00000233550	AC068137.11	chr2	131040001	131080000	unprocessed_pseudogene
ENSG00000226915	AC068137.13	chr2	131040001	131080000	processed_pseudogene
ENSG00000224352	AC132479.4	chr2	131080001	131120000	unprocessed_pseudogene
ENSG00000136710	CCDC115	chr2	131080001	131120000	protein_coding
ENSG00000136718	IMP4	chr2	131080001	131120000	protein_coding
ENSG00000072135	PTPN18	chr2	131080001	131120000	protein_coding
ENSG00000257010	AC140481.1	chr2	131160001	131200000	processed_pseudogene
ENSG00000196834	POTEI	chr2	131240001	131280000	protein_coding
ENSG00000256066	AC013269.1	chr2	131200001	131240000	processed_pseudogene
ENSG00000263128	U6	chr2	131240001	131280000	snRNA
ENSG00000225819	AC013269.3	chr2	131280001	131320000	antisense
ENSG00000152093	CFC1B	chr2	131240001	131280000	protein_coding
ENSG00000225341	AC013269.4	chr2	131280001	131320000	antisense
ENSG00000184761	AC013269.5	chr2	131280001	131320000	protein_coding
ENSG00000183292	AC140481.2	chr2	131320001	131360000	protein_coding
ENSG00000232408	AC140481.4	chr2	131320001	131360000	antisense
ENSG00000136698	CFC1	chr2	131320001	131360000	protein_coding
ENSG00000222038	POTEJ	chr2	131360001	131400000	protein_coding
ENSG00000263128	U6	chr2	131360001	131400000	snRNA
ENSG00000214081	CYP4F30P	chr2	131400001	131440000	processed_transcript
ENSG00000173302	GPR148	chr2	131480001	131520000	protein_coding
ENSG00000229797	AC140481.8	chr2	131480001	131520000	antisense
ENSG00000233221	AC133785.1	chr2	131560001	131600000	antisense
ENSG00000136002	ARHGEF4	chr2	131560001	131600000	protein_coding
ENSG00000252808	SCARNA4	chr2	131680001	131720000	snoRNA
ENSG00000152102	FAM168B	chr2	131840001	131880000	protein_coding
ENSG00000115762	PLEKHB2	chr2	131840001	131880000	protein_coding
ENSG00000230450	NEK2P4	chr2	131920001	131960000	processed_pseudogene
ENSG00000225448	AC009477.7	chr2	131920001	131960000	processed_pseudogene
ENSG00000236956	NF1P8	chr2	131920001	131960000	unprocessed_pseudogene
ENSG00000250852	AC131180.1	chr2	131960001	132000000	unprocessed_pseudogene
ENSG00000188219	POTEE	chr2	131960001	132000000	protein_coding
ENSG00000263128	U6	chr2	131960001	132000000	snRNA
ENSG00000178206	CYP4F31P	chr2	132040001	132080000	protein_coding
ENSG00000227817	ARHGAP42P1	chr2	132080001	132120000	unprocessed_pseudogene
ENSG00000224425	AC073869.2	chr2	132080001	132120000	processed_pseudogene
ENSG00000233087	AC073869.1	chr2	132120001	132160000	processed_pseudogene
ENSG00000233285	AC073869.13	chr2	132120001	132160000	unprocessed_pseudogene
ENSG00000227275	MTND6P10	chr2	132120001	132160000	unprocessed_pseudogene
ENSG00000235080	MTND5P23	chr2	132120001	132160000	unprocessed_pseudogene
ENSG00000231777	MTND4P21	chr2	132120001	132160000	unprocessed_pseudogene
ENSG00000227661	AC073869.10	chr2	132120001	132160000	unprocessed_pseudogene
ENSG00000234480	AC073869.8	chr2	132120001	132160000	unprocessed_pseudogene
ENSG00000237910	AC073869.7	chr2	132120001	132160000	unprocessed_pseudogene
ENSG00000234939	MTND2P18	chr2	132120001	132160000	unprocessed_pseudogene
ENSG00000234576	MTND1P26	chr2	132120001	132160000	unprocessed_pseudogene
ENSG00000214077	GNAQP1	chr2	132160001	132200000	processed_pseudogene
ENSG00000217950	AC073869.20	chr2	132200001	132240000	processed_pseudogene
ENSG00000232742	RHOQP2	chr2	132200001	132240000	processed_pseudogene
ENSG00000173272	MZT2A	chr2	132240001	132280000	protein_coding
ENSG00000075886	TUBA3D	chr2	132200001	132240000	protein_coding
ENSG00000265575	MIR4784	chr2	132240001	132280000	miRNA
ENSG00000152117	AC093838.4	chr2	132240001	132280000	processed_transcript
ENSG00000163040	CCDC74A	chr2	132280001	132320000	protein_coding
ENSG00000204434	POTEKP	chr2	132320001	132360000	unprocessed_pseudogene
ENSG00000263128	U6	chr2	132360001	132400000	snRNA
ENSG00000197927	C2orf27A	chr2	132440001	132480000	processed_transcript
ENSG00000213222	AC093724.2	chr2	132480001	132520000	processed_pseudogene
ENSG00000223588	AC103564.9	chr2	132520001	132560000	processed_pseudogene
ENSG00000186825	C2orf27B	chr2	132520001	132560000	protein_coding
ENSG00000229203	AC103564.7	chr2	132560001	132600000	lincRNA
ENSG00000232760	AC103564.6	chr2	132560001	132600000	unprocessed_pseudogene
ENSG00000265326	Metazoa_SRP	chr2	132600001	132640000	misc_RNA
ENSG00000244337	AJ239322.3	chr2	132680001	132720000	lincRNA
ENSG00000235615	AJ239322.1	chr2	132720001	132760000	lincRNA
ENSG00000236485	RP1-156L9.1	chr2	132720001	132760000	lincRNA
ENSG00000226886	AC093787.1	chr2	132760001	132800000	processed_pseudogene
ENSG00000225594	AC098826.4	chr2	132840001	132880000	unprocessed_pseudogene
ENSG00000227745	AC098826.5	chr2	132880001	132920000	unprocessed_pseudogene
ENSG00000163046	ANKRD30BL	chr2	133000001	133040000	processed_transcript
ENSG00000263128	U6	chr2	132880001	132920000	snRNA
ENSG00000221288	MIR663B	chr2	133000001	133040000	miRNA
ENSG00000233786	CDC27P1	chr2	133000001	133040000	processed_pseudogene
ENSG00000230803	AC097532.2	chr2	133040001	133080000	lincRNA
ENSG00000018607	ZNF806	chr2	133040001	133080000	unprocessed_pseudogene
ENSG00000230992	FAM201B	chr2	133080001	133120000	processed_pseudogene
ENSG00000263128	U6	chr2	133160001	133200000	snRNA
ENSG00000183840	GPR39	chr2	133160001	133200000	protein_coding
ENSG00000232349	YBX1P7	chr2	133240001	133280000	processed_pseudogene
ENSG00000271814	7SK	chr2	133280001	133320000	misc_RNA
ENSG00000221142	AC104405.1	chr2	133280001	133320000	miRNA
ENSG00000150551	LYPD1	chr2	133400001	133440000	protein_coding
ENSG00000230065	AC010974.3	chr2	133400001	133440000	antisense
ENSG00000176771	NCKAP5	chr2	134320001	134360000	protein_coding
ENSG00000228721	AC016909.2	chr2	133640001	133680000	processed_pseudogene
ENSG00000233729	AC016909.1	chr2	133640001	133680000	antisense
ENSG00000226953	AC010890.1	chr2	134000001	134040000	antisense
ENSG00000263128	U6	chr2	134080001	134120000	snRNA
ENSG00000271814	7SK	chr2	134120001	134160000	misc_RNA
ENSG00000232474	NCKAP5-IT1	chr2	134160001	134200000	sense_intronic
ENSG00000223430	AC011243.1	chr2	134280001	134320000	lincRNA
ENSG00000271814	7SK	chr2	134320001	134360000	misc_RNA
ENSG00000152127	MGAT5	chr2	134840001	134880000	protein_coding
ENSG00000263813	MIR3679	chr2	134880001	134920000	miRNA
ENSG00000234060	AC016906.1	chr2	135040001	135080000	processed_pseudogene
ENSG00000152128	TMEM163	chr2	135440001	135480000	protein_coding
ENSG00000255674	AC013718.1	chr2	135200001	135240000	pseudogene
ENSG00000234682	AC110620.2	chr2	135520001	135560000	processed_pseudogene
ENSG00000228098	AC110620.1	chr2	135560001	135600000	processed_pseudogene
ENSG00000153086	ACMSD	chr2	135560001	135600000	protein_coding
ENSG00000263783	MIR5590	chr2	135600001	135640000	miRNA
ENSG00000082258	CCNT2	chr2	135640001	135680000	protein_coding
ENSG00000115839	RAB3GAP1	chr2	135800001	135840000	protein_coding
ENSG00000269874	snoU13	chr2	135800001	135840000	snoRNA
ENSG00000252049	SNORA40	chr2	135880001	135920000	snoRNA
ENSG00000121988	ZRANB3	chr2	136280001	136320000	protein_coding
ENSG00000235651	AC064850.4	chr2	136240001	136280000	processed_pseudogene
ENSG00000048991	R3HDM1	chr2	136280001	136320000	protein_coding
ENSG00000263128	U6	chr2	136400001	136440000	snRNA
ENSG00000207654	MIR128-1	chr2	136400001	136440000	miRNA
ENSG00000144224	UBXN4	chr2	136480001	136520000	protein_coding
ENSG00000115850	LCT	chr2	136560001	136600000	protein_coding
ENSG00000262537	Y_RNA	chr2	136560001	136600000	misc_RNA
ENSG00000226806	AC011893.3	chr2	136560001	136600000	antisense
ENSG00000076003	MCM6	chr2	136600001	136640000	protein_coding
ENSG00000214070	AC011999.1	chr2	136640001	136680000	processed_pseudogene
ENSG00000115866	DARS	chr2	136720001	136760000	protein_coding
ENSG00000231890	AC093391.2	chr2	136720001	136760000	antisense
ENSG00000237262	AC068492.1	chr2	136800001	136840000	lincRNA
ENSG00000121966	CXCR4	chr2	136840001	136880000	protein_coding
ENSG00000227347	HNRNPKP2	chr2	136920001	136960000	processed_pseudogene
ENSG00000230037	UBBP1	chr2	137080001	137120000	processed_pseudogene
ENSG00000271814	7SK	chr2	137120001	137160000	misc_RNA
ENSG00000216081	AC010146.2	chr2	137280001	137320000	miRNA
ENSG00000229568	AC010146.1	chr2	137280001	137320000	unprocessed_pseudogene
ENSG00000221762	AC092786.1	chr2	137400001	137440000	miRNA
ENSG00000144229	THSD7B	chr2	137520001	137560000	retained_intron
ENSG00000262537	Y_RNA	chr2	138440001	138480000	misc_RNA
ENSG00000234007	AC020601.1	chr2	138680001	138720000	lincRNA
ENSG00000150540	HNMT	chr2	138720001	138760000	protein_coding
ENSG00000224231	AC069394.1	chr2	138840001	138880000	lincRNA
ENSG00000233045	AC097523.1	chr2	139000001	139040000	processed_pseudogene
ENSG00000237939	AC097523.3	chr2	139040001	139080000	processed_pseudogene
ENSG00000232915	AC097721.1	chr2	139160001	139200000	processed_pseudogene
ENSG00000228043	AC097721.2	chr2	139240001	139280000	lincRNA
ENSG00000230569	AC114763.1	chr2	139200001	139240000	lincRNA
ENSG00000144228	SPOPL	chr2	139240001	139280000	protein_coding
ENSG00000241772	AC092620.2	chr2	139320001	139360000	3prime_overlapping_ncrna
ENSG00000260059	RP11-231E19.1	chr2	139320001	139360000	lincRNA
ENSG00000237772	AC092620.3	chr2	139360001	139400000	lincRNA
ENSG00000144227	NXPH2	chr2	139520001	139560000	protein_coding
ENSG00000271814	7SK	chr2	139600001	139640000	misc_RNA
ENSG00000226939	AC062021.1	chr2	140120001	140160000	lincRNA
ENSG00000229131	AC016710.1	chr2	140200001	140240000	lincRNA
ENSG00000207084	SNORA72	chr2	140240001	140280000	snoRNA
ENSG00000235232	MRPS18BP2	chr2	140400001	140440000	processed_pseudogene
ENSG00000228374	AC012497.2	chr2	140480001	140520000	processed_pseudogene
ENSG00000223554	AC078851.1	chr2	140560001	140600000	lincRNA
ENSG00000221074	AC078851.2	chr2	140560001	140600000	miRNA
ENSG00000265326	Metazoa_SRP	chr2	140720001	140760000	misc_RNA
ENSG00000224028	AC073928.2	chr2	140880001	140920000	lincRNA
ENSG00000227149	AC092156.3	chr2	140960001	141000000	processed_pseudogene
